mo_start_date,LINE,MO,PRODUCT CODE,Sum of OEE,Max of mo_scheduled_hrs,pouches_produced,pouch_weight_g,kg_per_hr
43775,P16,8340,120430,0.66491968,46.05,382132,90,746.84
43775,P16,8340,120448,0.838942308,8,83760,90,942.30
43776,P12,8336,120431,0.823475196,32.48,333796,90,924.93
43776,P15,8338,120448,0.829497029,24.73,256008,90,931.69
43780,P09,8373,280213,0.535441321,26,173740,90,601.41
43780,P09,9373,280213,0.630448718,8,62944,90,708.12
43780,P10,8376,280052,0.701074431,106.58,932512,90,787.45
43780,P11,8377,280052,0.774857442,112.73,1090124,90,870.32
43780,P12,8379,280095,0.725827423,24,196496,110,900.61
43780,P12,8379,280096,0.578254813,28,182636,110,717.50
43780,P12,8391,280052,0.660153611,8.73,71924,90,741.48
43780,P14,8385,120444,0.341962378,84,358486,90,384.09
43780,P15,8390,280175,0.730055017,109.25,899676,110,905.85
43780,P16,8391,280052,0.748570007,120.63,1126944,90,840.79
43781,P09,8374,280052,0.749686165,48,449092,90,842.05
43781,P11,8380,280093,0.709308511,8,64008,110,880.11
43781,P12,8380,280093,0.749787234,25,211440,110,930.34
43781,P12,8380,280095,0.630452128,8,56892,110,782.27
43783,P09,8375,280166,0.67029825,38.18,319388,90,752.88
43783,P12,8381,120454,0.322735043,15,60416,90,362.50
43783,P13,8384,280052,0.708649445,16.02,141680,90,795.96
43783,P13,8384,280212,0.687540064,8,68644,90,772.25
43783,P14,8386,120431,0.752361138,31.52,295956,90,845.05
43783,P14,8386,120444,0.714663462,8,71352,90,802.71
43787,P09,8425,120436,0.683801775,26,221880,90,768.05
43787,P09,8426,120448,0.797475962,16,159240,90,895.73
43787,P10,8406,280206,0.761085346,120.25,1142176,90,854.85
43787,P11,8407,280052,0.791075721,32,315924,90,888.54
43787,P11,8428,280213,0.669021203,26,217084,90,751.44
43787,P12,8410,120450,0.500171703,28,174780,90,561.79
43787,P12,8424,120532,0.649348958,32,259324,90,729.35
43787,P13,8415,280052,0.51061463,34,216664,90,573.52
43787,P14,8416,120465,0.662802022,52,430132,90,744.46
43787,P15,8420,280107,0.481023756,34,204108,90,540.29
43788,P09,8427,120433,0.553104333,70.02,483330,90,621.25
43788,P09,8427,120448,0.553766026,8,55288,90,621.99
43788,P12,8524,120532,0.696955128,8,69584,90,782.82
43788,P13,8430,280206,0.749217566,87.15,814873,90,841.52
43788,P14,8417,120433,0.780435363,24,233756,90,876.59
43788,P14,8417,120465,0.711418269,8,71028,90,799.07
43788,P15,8422,280172,0.731310096,32,292056,90,821.41
43788,P16,8524,120444,0.305700549,28,106824,90,343.36
43789,P11,8408,241283,0.736057692,22,202092,90,826.74
43789,P12,8412,120435,0.710827324,32,283876,90,798.40
43789,P15,8423,120437,0.588341346,24,176220,90,660.83
43789,P15,8423,251200,0.602524038,8,60156,90,676.76
43789,P15,8423,280172,0.613341346,8,61236,90,688.91
43790,P11,8429,120437,0.742882405,21.75,201648,90,834.41
43790,P11,8429,241283,0.667067308,8,66600,90,749.25
43790,P12,8413,120430,0.649951621,13.25,107476,90,730.03
43790,P12,8413,120435,0.407331731,8,40668,90,457.52
43790,P14,8431,120430,0.786065574,30.5,299208,90,882.91
43790,P14,8431,120433,0.739022436,8,73784,90,830.07
43791,P15,8421,251200,0.798642534,17,169440,90,897.04
43793,P09,8440,280052,0.61210981,46,351400,90,687.52
43793,P10,8442,280206,0.843622738,68,715932,90,947.56
43793,P11,8443,280052,0.769328636,65.5,628880,90,864.11
43793,P12,8444,120453,0.456069712,16,91068,90,512.26
43793,P14,8448,280164,0.422435897,8,42176,90,474.48
43793,P14,8449,120431,0.689022436,16,137584,90,773.91
43793,P14,8449,280164,0.621073718,8,62008,90,697.59
43793,P15,8451,280052,0.725565115,38,344092,90,814.95
43793,P16,8453,280206,0.479151643,64,382708,90,538.18
43794,P12,8445,120451,0.656650641,16,131120,90,737.55
43794,P12,8445,120453,0.660737179,8,65968,90,742.14
43794,P14,8450,120430,0.791267943,20.9,206388,90,888.75
43794,P14,8450,120431,0.724098558,16,144588,90,813.31
43795,P09,8441,280105,0.621964782,20.75,161064,90,698.59
43795,P12,8446,120431,0.781746032,21,204880,90,878.06
43795,P12,8446,120451,0.687059295,8,68596,90,771.71
43795,P15,8452,280213,0.80055909,27.93,279048,90,899.19
43800,P09,8461,242030,0.76110348,14,132980,90,854.87
43800,P10,8465,280129,0.530082418,14,92616,90,595.39
43800,P11,8468,280052,0.673800662,62,521360,90,756.81
43800,P12,8470,280087,0.350220353,16,69932,90,393.37
43800,P13,8474,280206,0.727670427,104,944458,90,817.32
43800,P14,8476,120430,0.671494391,48,402252,90,754.22
43800,P15,8479,280052,0.745018572,107,994868,90,836.80
43800,P16,8481,280206,0.625355078,102,796052,90,702.40
43801,P09,8462,241288,0.624278846,32,249312,90,701.19
43801,P09,8462,242030,0.253004808,8,25260,90,284.18
43801,P10,8466,280130,0.692211538,40,345552,90,777.49
43801,P12,8471,120532,0.616856971,32,246348,90,692.85
43801,P12,8471,280087,0.328565705,8,32804,90,369.05
43802,P14,8477,120433,0.750183679,65,608549,90,842.61
43803,P09,8463,251200,0.545555152,53,360852,90,612.77
43803,P10,8463,251200,0.059134615,8,5904,90,66.42
43803,P11,8469,280068,0.372296807,53,246252,90,418.16
43803,P12,8472,120536,0.607839209,24,182060,90,682.73
43804,P12,8473,242030,0.599180912,27,201900,90,673.00
43805,P09,8482,280206,0.637139423,8,63612,90,715.64
43805,P13,8475,280206,0.68543956,42,359280,90,769.89
43805,P14,8478,280166,0.627247274,43.5,340520,90,704.52
43805,P15,8480,280206,0.183133013,48,109704,90,205.70
43805,P16,8482,280206,0.560176282,48,335568,90,629.19
43807,P09,8491,280105,0.692544593,115,993940,90,777.87
43807,P10,8492,280206,0.765819398,115,1099104,90,860.17
43807,P11,8493,280107,0.75,14,131040,90,842.40
43807,P12,8522,242030,0.458934295,16,91640,90,515.48
43807,P12,8522,280093,0.280120861,13.52,42720,110,347.57
43807,P13,8502,280206,0.75177702,79,741192,90,844.40
43807,P14,8505,280166,0.709099003,72,637168,90,796.46
43807,P15,8509,280213,0.678498932,24,203224,90,762.09
43807,P16,8512,280206,0.735216346,48,440424,90,825.80
43808,P11,8494,241283,0.851081731,8,84972,90,955.94
43808,P11,8494,280107,0.75390625,16,150540,90,846.79
43808,P15,8510,120464,0.749358974,18,168336,90,841.68
43808,P15,8510,280213,0.660069444,24,197704,90,741.39
43809,P11,8523,280068,0.536444979,24,160676,90,602.54
43809,P12,8501,280093,0.345050236,12,46706,110,428.14
43810,P11,8496,120464,0.70048984,53,463332,90,786.79
43810,P12,8500,120431,0.520026116,54,350456,90,584.09
43810,P13,8503,280206,0.632593688,78,615792,90,710.53
43810,P14,8506,120453,0.598987854,19,142032,90,672.78
43810,P15,8511,120464,0.679716117,84,712560,90,763.46
43811,P14,8507,280164,0.704059829,24,210880,90,790.80
43812,P14,8508,120465,0.616459669,48,369284,90,692.41
43812,P15,5811,120464,0.805021368,12,120560,90,904.20
43812,P16,8513,280206,0.383867521,36,172464,90,431.16
43814,P09,8530,280105,0.526862027,42,276160,90,591.77
43814,P10,8533,280129,0.546207265,18,122700,90,613.50
43814,P11,8535,280172,0.623946886,42,327048,90,700.82
43814,P12,8537,280096,0.179485816,20,40492,110,222.71
43814,P13,8543,280206,0.697014925,67,582816,90,782.89
43814,P14,8545,120465,0.725026709,24,217160,90,814.35
43814,P15,8550,120464,0.747275641,24,223824,90,839.34
43814,P16,8554,280107,0.449732906,18,101028,90,505.14
43815,P10,8534,280206,0.73134342,105.5,962916,90,821.44
43815,P12,8538,280095,0.388430851,24,105156,110,481.97
43815,P14,8546,120450,0.831690705,8,83036,90,934.16
43815,P14,8547,120453,0.72113604,36,323992,90,809.98
43815,P15,8565,280052,0.692810256,156.25,1350980,90,778.16
43815,P16,8555,280052,0.45860206,114.5,655324,90,515.10
43816,P09,8531,280166,0.686298077,24,205560,90,770.85
43816,P11,8575,241288,0.769822485,78,749376,90,864.66
43816,P12,8556,120454,0.388114316,24,116248,90,435.93
43817,P09,8532,280105,0.771982271,43.1,415240,90,867.09
43817,P09,8532,280166,0.818910256,8,81760,90,919.80
43817,P12,8540,120430,0.657171474,8,65612,90,738.14
43817,P12,8540,120534,0.639423077,16,127680,90,718.20
43817,P13,8544,280206,0.72989845,113.22,1031336,90,819.82
43817,P14,8548,120433,0.759155012,55,521084,90,852.68
43818,P12,8541,120531,0.690144231,8,68904,90,775.17
43818,P12,8542,120430,0.619557823,24.5,189436,90,695.89
43819,P11,8587,280052,0.611566742,47.6,363300,90,686.91
43819,P14,8549,120532,0.657827883,50.97,418448,90,738.87
43831,P09,8589,280166,0.512311205,36.5,233368,90,575.43
43831,P10,8591,280052,0.775572959,80.05,774816,90,871.12
43831,P11,8592,280052,0.67697301,80.62,681128,90,760.38
43831,P13,8593,280052,0.724827416,91,823172,90,814.13
43831,P14,8594,120452,0.515013495,19,122120,90,578.46
43831,P15,8598,120436,0.557021467,43,298920,90,625.65
43831,P16,8601,280052,0.520512821,86,558656,90,584.64
43832,P09,8590,280052,0.628976879,44.77,351428,90,706.47
43832,P14,8595,120430,0.767815171,24,229976,90,862.41
43833,P14,8596,120430,0.650160256,12,97368,90,730.26
43833,P14,8596,120435,0.743509615,12,111348,90,835.11
43833,P14,85997,120435,0.756810897,12,113340,90,850.05
43833,P15,8599,120444,0.767107372,24,229764,90,861.62
43833,P15,8600,120444,0.468589744,12,70176,90,526.32
43833,P15,8600,120464,0.680048077,12,101844,90,763.83
43834,P14,8597,120431,0.404567308,12,60588,90,454.41
43835,P09,8607,280052,0.581810897,28,203308,90,653.49
43835,P10,8609,280222,0.755586359,115.15,1085832,90,848.67
43835,P11,8637,280222,0.726233527,125.5,1137456,90,815.71
43835,P12,8612,120430,0.484571678,44,266088,90,544.27
43835,P13,8616,280052,0.764627849,36,343532,90,858.83
43835,P14,8623,120431,0.705745664,68,598924,90,792.69
43835,P15,8627,120464,0.712095142,19,168852,90,799.83
43835,P15,8627,241288,0.824439103,12,123468,90,926.01
43835,P16,8634,280052,0.699750712,81,707364,90,785.96
43836,P09,8608,280105,0.642212726,94.5,757400,90,721.33
43836,P10,86029,280222,0.874038462,8,87264,90,981.72
43836,P13,8618,280052,0.678607633,43,364168,90,762.21
43836,P15,8629,120464,0.746826923,60,559224,90,838.84
43837,P12,8638,120430,0.649559295,8,64852,90,729.59
43837,P12,8638,120431,0.664650107,48,398152,90,746.54
43838,P13,8613,280052,0.559401709,12,83776,90,628.32
43838,P14,8621,120431,0.73323985,24,219620,90,823.58
43838,P16,8646,280213,0.429273504,12,64288,90,482.16
43839,P12,8614,120435,0.738000801,16,147364,90,828.92
43839,P13,8648,280052,0.703505609,48,421428,90,790.18
43839,P14,8624,120465,0.78101737,31,302160,90,877.24
43839,P15,8631,241288,0.636438301,48,381252,90,714.85
43839,P16,8650,280052,0.676891026,20,168952,90,760.28
43840,P12,8615,120444,0.69107906,6,51748,90,776.22
43840,P14,8626,280166,0.462117165,36,207620,90,519.05
43840,P16,8636,251200,0.61438969,48,368044,90,690.08
43841,P13,8649,280052,0.707203104,19,167692,90,794.33
43841,P15,8633,280052,0.622722672,19,147660,90,699.44
43842,P09,8654,280205,0.753941373,94.25,886816,90,846.83
43842,P09,8654,280212,0.541185897,12,81048,90,607.86
43842,P10,8655,280130,0.495699786,36,222708,90,556.77
43842,P11,8657,280222,0.589046258,74,543996,90,661.62
43842,P12,8658,280096,0.325531915,20,73440,110,403.92
43842,P13,8665,280052,0.784130506,78,763304,90,880.74
43842,P14,8670,280166,0.638301282,36,286776,90,716.94
43842,P15,8676,280205,0.840064103,84,880656,90,943.56
43842,P16,8680,251200,0.800641026,36,359712,90,899.28
43843,P09,8653,280212,0.769230769,16,153600,90,864.00
43843,P12,8659,280095,0.585283688,8,52816,110,726.22
43843,P12,8660,280093,0.607003546,8,54776,110,753.17
43843,P14,8671,280164,0.690331197,24,206768,90,775.38
43843,P16,8681,241288,0.751362179,12,112524,90,843.93
43844,P10,8656,280206,0.759824298,89.75,851064,90,853.43
43844,P12,8662,120465,0.57157775,31,221132,90,642.00
43844,P14,8672,120532,0.878711201,19,208360,90,986.97
43844,P16,8683,241288,0.785004869,79,773952,90,881.72
43845,P12,8663,120465,0.315705128,8,31520,90,354.60
43845,P12,8663,280107,0.687680288,16,137316,90,772.40
43845,P13,280052,280052,0.857986111,24,256984,90,963.69
43845,P14,8674,120431,0.635962302,84,666692,90,714.31
43845,P15,8678,280175,0.517124704,36,209994,110,641.65
43845,P15,8678,280205,0.426282051,6,31920,90,478.80
43845,P16,280052,280052,0.725988248,12,108724,90,815.43
43846,P11,8694,280222,0.848266038,39.15,414456,90,952.77
43846,P12,8664,120444,0.722801602,23.05,207924,90,811.85
43846,P13,8667,280222,0.771180556,60,577460,90,866.19
43847,P15,8679,280052,0.584143519,36,262444,90,656.11
43847,P16,8684,120464,0.663167735,36,297948,90,744.87
43849,P09,8707,280105,0.681193358,116,986150,90,765.12
43849,P10,8709,280206,0.763484367,122.15,1163880,90,857.55
43849,P11,8710,280206,0.726378859,122.5,1110488,90,815.87
43849,P12,8711,120436,0.767836538,20,191652,90,862.43
43849,P13,8715,280052,0.758084046,54,510888,90,851.48
43849,P14,8717,120532,0.689331502,42,361320,90,774.26
43849,P15,8724,280052,0.777083333,42,407316,90,872.82
43849,P16,8729,241283,0.75084707,42,393564,90,843.35
43850,P12,8712,120444,0.741225962,16,148008,90,832.55
43851,P12,8713,120435,0.705128205,56,492800,90,792.00
43851,P13,8716,280052,0.781330128,108,1053108,90,877.59
43851,P14,8720,120430,0.796812678,36,357992,90,894.98
43851,P15,8726,280052,0.679099893,48,406808,90,762.77
43851,P16,8731,280172,0.69778312,36,313500,90,783.75
43852,P14,8721,120531,0.706436966,12,105796,90,793.47
43852,P16,8732,241288,0.779265286,78,758568,90,875.27
43853,P12,8714,120536,0.748036711,27.1,252992,90,840.19
43853,P14,8722,120433,0.700494124,24,209812,90,786.80
43853,P15,8727,280222,0.74032634,66,609792,90,831.53
43854,P09,8708,280068,0.997377622,5.5,68460,90,1120.25
43854,P14,8723,280166,0.677617521,42,355180,90,761.10
43856,P09,8741,280105,0.635874542,28,222200,90,714.21
43856,P10,8745,280130,0.591364645,52,383772,90,664.22
43856,P11,8754,280213,0.450026709,12,67396,90,505.47
43856,P12,8747,280095,0.548546099,20,123752,110,680.64
43856,P13,8757,280052,0.857323232,66,706160,90,962.95
43856,P14,8763,280166,0.70133547,36,315096,90,787.74
43856,P15,8769,280212,0.735416667,24,220272,90,826.02
43856,P16,8774,241288,0.762638889,90,856596,90,856.60
43857,P09,8742,280103,0.728405449,40,363620,90,818.15
43857,P11,8755,280052,0.703902911,96,843332,90,790.62
43857,P12,8748,280093,0.715669326,16,129164,110,888.00
43857,P14,8764,120436,0.813701923,24,243720,90,913.95
43857,P15,8770,280052,0.737813835,48,441980,90,828.71
43858,P10,8746,280206,0.817280251,70.08,714792,90,917.97
43858,P12,8794,280229,1,4.411347518,49760,110,1240.80
43858,P14,8765,120444,0.744310897,12,111468,90,836.01
43858,P14,8765,120448,0.776842949,12,116340,90,872.55
43859,P09,8743,251200,0.563421474,24,168756,90,632.84
43859,P12,8795,280225,1,2.058510638,23220,110,1240.80
43859,P13,8759,280052,0.721908387,48,432452,90,810.85
43859,P14,8766,120448,0.76650641,18,172188,90,860.94
43859,P15,8771,120464,0.585496795,12,87684,90,657.63
43859,P15,8771,241653,0.954647436,6,71484,90,1072.26
43859,P15,8771,280243,0.849599359,24,254472,90,954.27
43860,P09,8744,120464,0.782757131,22.25,217356,90,879.19
43860,P09,8744,251200,0.592908654,8,59196,90,665.96
43860,P12,8752,280107,0.687461282,31.38638298,269280,90,772.16
43860,P14,8768,120431,0.599652015,35,261928,90,673.53
43860,P16,8776,241288,0.763034188,36,342816,90,857.04
43861,P11,8756,280214,0.154583017,14.18,27356,90,173.63
43861,P13,8761,241283,0.690384615,6,51696,90,775.44
43861,P13,8762,241653,0.831905594,11,114204,90,934.40
43861,P15,8773,241653,0.577377137,12,86468,90,648.51
43861,P15,8773,280243,0.854108392,11,117252,90,959.33
43861,P16,8777,241653,0.718881119,11,98688,90,807.45
43862,P13,8882,280243,0.768509615,24,230184,90,863.19
43862,P14,8883,120431,0.640277778,24,191776,90,719.16
43862,P15,8884,280243,0.790504808,24,236772,90,887.90
43862,P16,8885,280243,0.730769231,24,218880,90,820.80
43863,P09,8841,280103,0.557082299,62,430520,90,624.95
43863,P10,8844,280206,0.791190916,122.95,1214016,90,888.67
43863,P11,8845,280052,0.702355769,60,525924,90,788.89
43863,P12,8847,280107,0.630192308,20,157296,90,707.83
43863,P13,8854,280284,0.813341346,78,791739,90,913.55
43863,P14,8858,120431,0.68661859,24,205656,90,771.21
43863,P15,8864,280243,0.84553953,36,379884,90,949.71
43863,P16,8868,280243,0.74375,12,111384,90,835.38
43863,P16,8869,280286,0.823424145,36,369948,90,924.87
43864,P12,8849,280284,0.755625,40,377208,90,848.72
43864,P14,8859,120536,0.583188339,42,305684,90,655.04
43864,P15,8865,251200,0.801442308,30,300060,90,900.18
43866,P09,8842,280105,0.670953526,40,334940,90,753.62
43866,P11,8846,280214,0.749327546,62.82,587468,90,841.64
43866,P12,8850,120450,0.5765625,32,230256,90,647.60
43866,P13,8856,280214,0.758108974,80,756896,90,851.51
43866,P14,8861,120444,0.771153846,36,346464,90,866.16
43866,P15,8867,280214,0.808066239,96,968128,90,907.62
43866,P16,8872,280214,0.758272696,74,700280,90,851.69
43867,P12,8851,120451,0.574078526,16,114632,90,644.81
43867,P14,8862,280285,0.796570513,60,596472,90,894.71
43868,P09,8843,280214,0.5173454,0.85,5488,90,581.08
43868,P12,8852,120454,0.683203481,13.23,112804,90,767.37
43870,P09,8893,280106,0.70038215,52,454520,90,786.67
43870,P10,8931,280206,0.801360801,122.1,1221120,90,900.09
43870,P11,8945,280206,0.72966673,122.1,1111872,90,819.56
43870,P12,8900,280096,0.592198582,20,133600,110,734.80
43870,P13,8905,280213,0.808814103,12,121128,90,908.46
43870,P13,8907,280214,0.777666831,78,757012,90,873.48
43870,P14,8911,280284,0.936217949,6,70104,90,1051.56
43870,P14,8913,280284,0.73883547,72,663888,90,829.86
43870,P15,8919,280214,0.795057355,19,188524,90,893.01
43870,P16,8924,241283,0.585737179,24,175440,90,657.90
43871,P12,8901,280095,0.584544917,24,158248,110,725.30
43871,P14,8921,280216,0.685549645,12,92796,110,850.63
43871,P15,8921,280216,0.69991527,113,892140,110,868.45
43871,P16,8925,280286,0.802759972,54,540996,90,901.66
43872,P09,8892,280166,0.782394689,56,546800,90,878.79
43872,P12,8903,120531,0.600941506,16,119996,90,674.98
43873,P12,8904,120534,0.662112714,24,198316,90,743.69
43873,P14,8914,120436,0.774078526,24,231852,90,869.45
43873,P16,8926,280243,0.760576923,30,284760,90,854.28
43874,P12,8932,120465,0.748288361,38.2,356736,90,840.48
43874,P13,8908,241288,0.749262821,30,280524,90,841.57
43874,P13,88908,241288,0.66786859,12,100020,90,750.15
43875,P09,8894,280198,0.746058559,14.8,137800,90,837.97
43875,P14,8916,280114,0.599180912,18,134600,90,673.00
43875,P16,8929,120430,0.602644231,12,90252,90,676.89
43875,P16,8929,120437,0.769391026,12,115224,90,864.18
43876,P13,8910,241288,0.622676282,24,186504,90,699.39
43876,P14,8933,120465,0.739690171,24,221552,90,830.82
43876,P15,8923,280216,0.648108747,24,175456,110,804.17
43876,P16,8930,280169,0.640705128,72,575712,90,719.64
43877,P09,8954,280222,0.518313746,36,232868,90,582.17
43877,P10,8954,280206,0.785096154,8,78384,90,881.82
43877,P10,8957,280206,0.674512716,123,1035404,90,757.61
43877,P11,8958,120453,0.435705128,20,108752,90,489.38
43877,P12,8962,280164,0.500608974,20,124952,90,562.28
43877,P13,8967,120437,0.71494391,24,214140,90,803.03
43877,P14,8972,120465,0.708547009,36,318336,90,795.84
43877,P15,8976,280216,0.870249136,78,765680,110,1079.81
43878,P09,8955,280155,0.584922543,48,350392,90,656.99
43878,P11,8959,120445,0.480929487,64,384128,90,540.18
43878,P12,8963,120435,0.679139957,24,203416,90,762.81
43878,P14,8973,120430,0.736798878,48,441372,90,827.57
43879,P12,8964,120431,0.684375,48,409968,90,768.69
43879,P13,8971,120436,0.716503072,48,429214,90,804.78
43879,P16,8980,280243,0.836892713,19,198444,90,940.00
43880,P14,9006,120433,0.605651147,57,430836,90,680.27
43880,P15,8897,120436,0.018189103,12,2724,90,20.43
43880,P16,8982,280243,0.724080268,23,207840,90,813.29
43881,P09,8956,120444,0.656292996,41,335812,90,737.15
43881,P11,8960,120447,0.657892628,32,262736,90,738.95
43881,P12,8965,120437,0.721898263,31,279288,90,810.84
43881,P13,8965,120436,#DIV/0!,0,216,90,0.00
43881,P15,8997,120436,0.777298121,72,698449,90,873.06
43881,P16,9002,120464,0.780764779,72,701564,90,876.96
43882,P11,8961,241287,0.652457265,9,73284,90,732.84
43884,P09,9047,280103,0.70625,60,528840,90,793.26
43884,P10,9050,280206,0.796367876,120.4,1196616,90,894.48
43884,P11,9051,241287,0,4,0,90,0.00
43884,P11,9052,280107,0.537734661,56,375812,90,603.98
